'2R_3S-2_7-dihydroxy-4-methoxyisoflavanone'	'COc1ccc([C@@H]2C(=O)c3ccc(O)cc3O[C@H]2O)cc1'
'N-hexadecanoyl-1-9Z-octadecenoyl-sn-glycero-3-phosphoethanolamine'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCNC(=O)CCCCCCCCCCCCCCC'
'5-hydroxy-octadecanoate'	'CCCCCCCCCCCCCC(O)CCCC(=O)O'
'N-D-ribulosyl-cadaverine'	'NCCCCCNCC(=O)[C@H](O)[C@H](O)CO'
'calcitriol_25-O-beta-D-glucuronide'	'C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H](O)C[C@@H]1O'
'dynorphin_A-1-13'	'CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O'
'isophthalate'	'O=C(O)c1cccc(C(=O)O)c1'
'siccayne'	'C=C(C)C#Cc1cc(O)ccc1O'
'3-deamino-3-hydroxykanamycin_X'	'N[C@H]1C[C@@H](N)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O'
'17beta-hydroxy-5beta-androst-1-en-3-one'	'C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O'
'14-hydroperoxy-4Z_7Z_10Z_12E_16Z-docosapentaenoate'	'CCCCC/C=C\CC(/C=C/C=C\C/C=C\C/C=C\CCC(=O)O)OO'
'enolpyruvoyl-2-diphospho-5-guanosine'	'C=C(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O)C(=O)O'
'cytochalasin_Z16'	'CC1=C[C@@H]2/C=C/C[C@H](C)C(=O)[C@@H](C)/C=C/OC(=O)O[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C'
'N-4Z_7Z_10Z_13Z_16Z_19Z-docosahexaenoyl-sn-glycero-3-phosphoethanolamine'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCOP(=O)(O)OC[C@H](O)CO'
'8-geranylumbelliferone'	'CC(C)=CCC/C(C)=C/Cc1c(O)ccc2ccc(=O)oc12'
'verruculide_A'	'C[C@@H]1Cc2c3c(cc(O)c2C(=O)O1)O[C@@]1(C)CC[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@@H]1C3'
'20-hydroxy-5Z_8Z_11Z_14Z_17Z-eicosapentaenoate'	'O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCO'
'alpha-D-mannosyl-1->3-N-acetyl-alpha-D-galctosaminyl-1-diphospho-di-trans_octa-cis-undecaprenol'	'CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O'
'3-oxododecanedioyl-CoA'	'CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCCCCCC(=O)O'
'4-O-{2R-1-glycerylphosphon-2R-1-glycerylphospho}-N-acetyl-beta-D-mannosaminyl-1->4-N-acetyl-alpha-D-glucosaminyl_undecaprenyl_diphosphate'	'CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@H](O)CO)[C@@H]1O'
'mannosylinositol-1-phosphate'	'O=P(O)(O)O[C@H]1[C@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O'
'R-3-hydroxy-13Z-eicosenoyl-CoA'	'CCCCCC/C=C\CCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'5-methyl-UMP'	'Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O'
'angiotensin-1-9'	'CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O'
'L-rhamnose'	'C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O'
'1-O-hexadecyl-2-acetyl-3-9Z_12Z-octadecadienoyl-sn-glycerol'	'CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCC)OC(C)=O'
'1-O-octadecyl-2-acetyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O'
'beta-tocotrienol'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1'
'3-oxoisoheptadecanoyl-CoA'	'CC(C)CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'1_2-dihexadecanoyl-3-9Z-hexadecenoyl-sn-glycerol'	'CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC'
'notoamide_C'	'C=CC(C)(C)[C@]1(C[C@@H]2NC(=O)[C@@H]3CCCN3C2=O)C(=O)Nc2c1ccc1c2C=CC(C)(C)O1'
'Pyr1apelin-12'	'CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)O'
'17beta-estradiol_3-O-beta-D-glucuronate'	'C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O'
'2-O-2E-but-2-enoyl-ADP-D-ribose'	'C/C=C/C(=O)O[C@H]1C(O)O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@H]1O'
'19R_20S-epoxy-4Z_7Z_10Z_13Z_16Z-docosapentaenoate'	'CC[C@@H]1O[C@@H]1C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O'
'20S-ginsenoside_C-K'	'CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C'
'african-1-ene'	'C[C@@H]1CC[C@@H]2C1=CC(C)(C)C[C@H]1C[C@]12C'
'3-oxo-12Z_15Z_18Z_21Z-tetracosatetraenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'D-hamamelose_2-phosphate'	'O=C[C@@](O)(COP(=O)(O)O)[C@H](O)[C@H](O)CO'
'3-oxoisoapionate'	'O=C(O)C(O)(CO)C(=O)CO'
'testosterone_17-O-3-sulfo-beta-D-glucuronate'	'C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]1O'
'N-9Z-octadecenoyl-sphinganine'	'CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC'
'4_7-dihydroxy-8-methoxyflavone'	'COc1c(O)ccc2c(=O)cc(-c3cccc(O)c3)oc12'
'25R-4beta_26-dihydroxycholesterol'	'C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'isophthalyl-CoA'	'CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1cccc(C(=O)O)c1'
'3R-hydroxy-beta-ionone'	'CC(=O)/C=C/C1=C(C)C[C@@H](O)CC1(C)C'
'heptan-1-ol'	'CCCCCCCO'
'1-5Z_8Z_11Z_14Z-eicosatetraenoyl-glycerone_3-phosphate'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(=O)COP(=O)(O)O'
'22S-hydroxy-3-oxo-chol-4-ene-24-oyl-CoA'	'C[C@H]([C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'ganglioside_GA1_d18:14E/18:0'	'CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCC'
'1-O-octadecyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phosphocholine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C'
'2-thiocytidine_5-phosphate'	'Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=S)n1'
'2-hydroxyoctanoyl-CoA'	'CCCCCCC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'1-hexadecanoyl-sn-glycero-3-phospho-glycerol'	'CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCC(O)CO'
'7_9_10-trihydroxy-3-2-oxopropyl-1H-benzogisochromen-1-one'	'CC(=O)Cc1cc2cc3cc(O)cc(O)c3c(O)c2c(=O)o1'
'O-3-methylbutanoyl-R-carnitine'	'CC(C)CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C'
'asc-DeltaC7-CoA'	'C[C@@H]1O[C@@H](O[C@H](C)CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)[C@H](O)C[C@H]1O'
'13R-hydroxy-7Z_10Z_14E_16Z_19Z-docosapentaenoate'	'CC/C=C\C/C=C\C=C\[C@H](O)C/C=C\C/C=C\CCCCCC(=O)O'
'1-1Z-octadecenyl-2-5Z_8Z_11Z_14Z-_eicosatetraenoyl-sn-glycero-3-phosphoethanolamine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN'
'methyl_8-{N-acetyl-alpha-neuraminosyl-2->3-beta-D-galactosyl-1->3-N-acetyl-beta-D-glucosaminyloxy}nonanoate'	'COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O'
'2-E-caffeoyl-D-threo-isocitrate3-'	'O=C(O)C[C@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O'
'4-hydroxy-6-non-8-en-1-yl-pyran-2-one'	'C=CCCCCCCCc1cc(O)cc(=O)o1'
'9Z-17-hydroxyoctadec-9-enoate_17-O-sophoroside'	'CC(CCCCCC/C=C\CCCCCCCC(=O)O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O'
'gibberellin_A20'	'C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O'
'dZMP'	'Nc1nc(N)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2n1'
'carvacrol'	'Cc1ccc(C(C)C)cc1O'
'4-methoxybenzaldehyde'	'COc1ccc(C=O)cc1'
'5Z_8Z_11Z_14Z_17Z-eicosapentaenoyl_ethanolamine'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO'
'protoaustinoid_A'	'C=C1[C@@]2(C)C[C@H]3[C@]4(C)CC[C@@H](O)C(C)(C)[C@H]4CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@H](C)C2=O'
'14R_15S-dihydroperoxy-5Z_8Z_10E_12E-eicosatetraenoate'	'CCCCC[C@H](OO)[C@@H](/C=C/C=C/C=C\C/C=C\CCCC(=O)O)OO'
'N-hexadecanoyl-1_2-di-9Z-octadecenoyl-sn-glycero-3-phosphoethanolamine'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC'
'1-octadecanoyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-cytidine-5-diphosphate'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O'
'1-O-hexadecyl-2-propanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CC'
'N-13Z-docosenoyl-sphinganine'	'CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC'
'5_6-trans-vitamin_D3'	'C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C'
'digoxin'	'C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](c8cc(=O)oc8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O'
'15-cis-4_4-diapophytoene'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C'
'N-dodecanoyl-heptadecasphing-4-enine-1_3-cyclic_phosphate'	'CCCCCCCCCCCC/C=C/[C@H]1OP(=O)(O)OC[C@@H]1NC(=O)CCCCCCCCCCC'
'N-tetracosanoylsphinga-4E_8E-dienine'	'CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC'
'S-isodihydrodehydrodiconiferyl_alcohol'	'COc1cc(C[C@H](CO)c2cc(/C=C/CO)cc(OC)c2O)ccc1O'
'1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phospho-1D-myo-inositol'	'CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O'
'gibberellin_A24'	'C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O'
'1-octadecanoylglycerol'	'CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO'
'D-maltotriono-1_5-lactone'	'O=C1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O'
'1-O-hexadecyl-2-glutaryl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC(=O)O'
'dodecanedioate'	'O=C(O)CCCCCCCCCCC(=O)O'
'trimethylarsine'	'C[As](C)C'
'heptan-2-one'	'CCCCCC(C)=O'
'estrone_4-O-beta-D-glucuronate'	'C[C@]12CC[C@@H]3c4ccc(O)c(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c4CC[C@H]3[C@@H]1CCC2=O'
'3R-hydroxy-14Z_17Z_20Z_23Z_26Z_29Z-dotriacontahexaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'peonidin_3-O-beta-D-galactoside'	'COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc1O'
'1-O-dodecyl-2-acetyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O'
'prostamide_F2alpha'	'CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)NCCO'
'adenosine_3-diphosphate_5-triphosphate'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H]1O'
'N-acetyl-L-methionine_sulfone'	'CC(=O)N[C@@H](CCS(C)(=O)=O)C(=O)O'
'all-trans-4S-hydroxyretinoate'	'CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CC[C@@H]1O'
'3-hydroxydodecanoate'	'CCCCCCCCCC(O)CC(=O)O'
'methyl_8-{alpha-L-fucosyl-1->2-beta-D-galactosyl-1->3-alpha-L-fucosyl-1->4-N-acetyl-beta-D-glucosaminyloxy}nonanoate'	'COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O'
'oleuropein'	'C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1'
'IC-asc-DeltaC9-CoA'	'C[C@@H]1O[C@@H](O[C@H](C)CCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)[C@H](O)C[C@H]1OC(=O)c1c[nH]c2ccccc12'
'2S-versicolorone'	'CC(=O)CC[C@H](CO)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O'
'2S_4R-4-hydroxy-4-methylglutamate'	'C[C@@](O)(C[C@H](N)C(=O)O)C(=O)O'
'gibberellin_A14'	'C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O'
'1_2-di-9Z_12Z_15Z-octadecatrienoyl-sn-glycero-3-phospho-N_N-dimethylethanolamine'	'CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC'
'butyrolactone_II'	'COC(=O)[C@@]1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1'
'ironIII_dicitrate'	'O=C1C[C@]2(O)CC(=O)O[Fe-3]34(O1)(OC(=O)C[C@](O)(CC(=O)O3)C(=O)O4)OC2=O'
'3S-3-hydroxy-L-ornithine'	'NCC[C@H](O)[C@H](N)C(=O)O'
'5-hydroperoxy-6E_8Z_11Z_14Z-eicosatetraenoate'	'CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)OO'
'1_2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol-3_5-bisphosphate'	'CCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H]1O)OC(=O)CCCCCCC'
'S-5-carboxymethyl-tetronate'	'O=C(O)C[C@@H]1OC(=O)C=C1O'
'chrodrimanin_F'	'C[C@@H]1Cc2c3c(cc(O)c2C(=O)O1)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@@H]1C3'
'2E_13Z_16Z_19Z_22Z_25Z-octacosahexaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'myricetin_3-O-beta-D-glucosyl-1->2-beta-D-glucoside'	'O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12'
'dapdiamide_B'	'CC[C@H](C)[C@H](NC(=O)[C@@H](N)CNC(=O)/C=C/C(N)=O)C(=O)O'
'minus-beta-barbatene'	'C=C1CC[C@@]2(C)C[C@@H]1[C@@]1(C)CCC[C@@]21C'
'N-phosphocreatine'	'CN(CC(=O)O)C(=N)NP(=O)(O)O'
'sn-glycero-3-phospho-1D-myo-inositol'	'O=P(O)(OC[C@H](O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O'
'3-carboxy-2_5-dihydro-5-oxofuran-2-acetate'	'O=C(O)Cc1oc(=O)cc1C(=O)O'
'3-hydroxyquinine'	'C=C[C@@]1(O)C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12'
'cyclic_2R-2_3-bisphosphoglycerate'	'O=C(O)[C@H]1COP(=O)(O)OP(=O)(O)O1'
'18-hydroxy-9_10-epoxy-12Z-octadecenoate'	'O=C(O)CCCCCCCC1OC1C/C=C\CCCCCO'
'tetradecanoate_phytyl_ester'	'CCCCCCCCCCCCCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C'
'20-hydroxy_prostaglandin_A1'	'O=C(O)CCCCCC[C@H]1C(=O)C=C[C@@H]1/C=C/[C@@H](O)CCCCCO'
'5-deoxy-D-ribulose_1-phosphate'	'C[C@@H](O)[C@@H](O)C(=O)COP(=O)(O)O'
'N_1_2-tri-9Z-octadecenoyl-sn-glycero-3-phosphoethanolamine'	'CCCCCCCC/C=C\CCCCCCCC(=O)NCCOP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC'
'2_2-dimethylsuccinate'	'CC(C)(CC(=O)O)C(=O)O'
'2_5_6-triamino-4-hydroxypyrimidine'	'Nc1nc(N)c(N)c(O)n1'
'N-tricosanoyl-taurine'	'CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O'
'1->4-beta-D-mannuronosylnplus1'	'O=C(O)[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O'
'W-molybdopterin_cofactor'	'Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[W](=O)(=O)S3)[C@@H](COP(=O)(O)O)O[C@H]1N2'
'D-cellopentaonate'	'O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO'
'all-trans-undecaprenyl_diphosphate'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O'
